true_label,pred_prob_0,pred_prob_1,prediction
1,0.4592759150762894,0.5407240849237106,1
0,0.5126524729411032,0.4873475270588968,0
0,0.37776206002952223,0.6222379399704778,1
1,0.3275866980898727,0.6724133019101274,1
0,0.41952751216320444,0.5804724878367958,1
0,0.44848047652640144,0.5515195234735984,1
0,0.4723208340982127,0.5276791659017871,1
1,0.5013877833245642,0.4986122166754358,0
0,0.5040928777705508,0.4959071222294493,0
0,0.526285419780794,0.47371458021920626,0
0,0.5239235228811544,0.4760764771188456,0
0,0.4645878541292553,0.5354121458707446,1
1,0.4626145775607304,0.5373854224392697,1
1,0.4409736513986719,0.5590263486013282,1
1,0.5399414360422964,0.4600585639577036,0
0,0.6311297939192042,0.3688702060807962,0
0,0.5129200500295263,0.48707994997047377,0
1,0.5232678850180005,0.47673211498199963,0
1,0.6254706829965293,0.374529317003471,0
1,0.7108752043581477,0.28912479564185206,0
1,0.7902236127085934,0.2097763872914068,0
1,0.7886057355110287,0.21139426448897117,0
1,0.8020398593858101,0.19796014061418954,0
0,0.7653442566950908,0.23465574330490974,0
0,0.8013135051854837,0.19868649481451642,0
0,0.6262570416601141,0.3737429583398856,0
0,0.5544308521861374,0.44556914781386253,0
1,0.4629172007473405,0.5370827992526597,1
0,0.464593979315948,0.5354060206840522,1
0,0.47198546451018897,0.5280145354898111,1
0,0.5683055089817518,0.4316944910182483,0
1,0.5447774835708635,0.45522251642913636,0
1,0.7038645964530235,0.29613540354697665,0
1,0.7569253544479283,0.2430746455520716,0
1,0.7135630112691713,0.286436988730829,0
1,0.5738752157501954,0.42612478424980477,0
0,0.6805238408740559,0.31947615912594435,0
0,0.7865627095855944,0.2134372904144063,0
0,0.751753303362468,0.24824669663753254,0
1,0.5966027280420646,0.40339727195793523,0
0,0.5422717738552798,0.4577282261447201,0
0,0.49833623431304686,0.5016637656869531,1
0,0.4507370477335447,0.5492629522664554,1
0,0.5662940518547592,0.43370594814524066,0
0,0.6489747117868327,0.3510252882131672,0
0,0.6979691814014483,0.3020308185985513,0
0,0.7188797096808095,0.2811202903191898,0
0,0.6687546831921428,0.33124531680785607,0
0,0.6453248249030484,0.3546751750969509,0
1,0.5387204310993405,0.46127956890065946,0
0,0.5062443540724092,0.4937556459275908,0
0,0.5777250713331995,0.4222749286668005,0
1,0.4849518053322915,0.5150481946677086,1
0,0.6111996098763428,0.3888003901236573,0
0,0.5209385920971831,0.4790614079028168,0
0,0.49409717668558756,0.5059028233144125,1
1,0.547201780546534,0.4527982194534661,0
1,0.4301932717303068,0.569806728269693,1
1,0.35618968819574426,0.6438103118042551,1
1,0.5461090289667663,0.45389097103323384,0
1,0.6391249041576573,0.3608750958423425,0
1,0.6067026909211025,0.39329730907889726,0
1,0.5461622135590978,0.45383778644090206,0
1,0.46539070855252807,0.534609291447472,1
1,0.6449821894378341,0.35501781056216564,0
1,0.611136690612337,0.38886330938766284,0
0,0.7022510736642111,0.29774892633578903,0
0,0.6446863670118547,0.35531363298814483,0
0,0.5992919677488293,0.40070803225117035,0
1,0.4291533718257621,0.5708466281742385,1
0,0.35916957732102994,0.6408304226789708,1
0,0.3408109719091849,0.6591890280908154,1
0,0.39143310576292906,0.6085668942370711,1
0,0.2732171600793732,0.7267828399206266,1
0,0.29509086181117106,0.704909138188829,1
0,0.3743826878840908,0.6256173121159098,1
0,0.3442080291556189,0.6557919708443809,1
0,0.40414256723123754,0.5958574327687628,1
0,0.4769800880281831,0.523019911971817,1
1,0.5973332018587312,0.40266679814126854,0
1,0.3994641085603103,0.6005358914396894,1
1,0.5081005275737218,0.4918994724262784,0
1,0.5457068638894682,0.45429313611053157,0
0,0.5142878089142618,0.48571219108573815,0
0,0.6534155153121305,0.34658448468786923,0
1,0.6075437526194317,0.3924562473805679,0
1,0.5736583648517087,0.4263416351482906,0
1,0.5172581425816378,0.4827418574183619,0
0,0.49218389994383976,0.5078161000561601,1
1,0.491517592262489,0.5084824077375111,1
1,0.4706520727184879,0.5293479272815123,1
0,0.46302135567308544,0.5369786443269146,1
0,0.35264687722715427,0.6473531227728458,1
0,0.3450690251034022,0.6549309748965982,1
0,0.35748891798348764,0.6425110820165126,1
0,0.4650804360894341,0.5349195639105659,1
0,0.4268315081653543,0.5731684918346458,1
0,0.47424230184614313,0.5257576981538569,1
1,0.5451253402234228,0.4548746597765771,0
0,0.5378859634753821,0.4621140365246176,0
1,0.5719082138867833,0.42809178611321685,0
